5.002604961395263672e+00 5.180988311767578125e-01 3.815210163593292236e-01 5.015134215354919434e-01 5.697017908096313477e-01 5.721083283424377441e-01 5.985987186431884766e-01 4.539770483970642090e-01 5.758273005485534668e-01 4.160338938236236572e-01 4.859383702278137207e-01 5.743493437767028809e-01 5.066567659378051758e-01 5.689687728881835938e-01 6.241942644119262695e-01 4.867976903915405273e-01 4.713490009307861328e-01 4.930498003959655762e-01 6.316030621528625488e-01 4.487474858760833740e-01 2.152221202850341797e+00 5.227891802787780762e-01 5.388043522834777832e-01 5.298131704330444336e-01 2.610881567001342773e+00 5.201778411865234375e-01 5.859867334365844727e-01 5.932440757751464844e-01 5.381700396537780762e-01 5.775218009948730469e-01 4.932216107845306396e-01 5.849835872650146484e-01 5.863522887229919434e-01 6.146628856658935547e-01 6.328251957893371582e-01 5.564307570457458496e-01 5.847159624099731445e-01 6.097774505615234375e-01 4.990424513816833496e-01 5.473231673240661621e-01 2.613296747207641602e+00 5.060009956359863281e-01 5.130960345268249512e-01 5.522325634956359863e-01 4.932532906532287598e-01 6.387587189674377441e-01 5.701225399971008301e-01 6.550704240798950195e-01 6.566189527511596680e-01 5.198220610618591309e-01
5.112566351890563965e-01 5.170800089836120605e-01 3.809158802032470703e-01 5.004887580871582031e-01 5.684040784835815430e-01 5.708165764808654785e-01 5.972417593002319336e-01 4.530073106288909912e-01 5.745676159858703613e-01 4.128320515155792236e-01 4.248506128787994385e-01 5.730940699577331543e-01 5.056679248809814453e-01 5.677425265312194824e-01 6.227154135704040527e-01 4.858468472957611084e-01 4.704852402210235596e-01 4.921292960643768311e-01 6.300686597824096680e-01 4.479593634605407715e-01 4.923921525478363037e-01 4.044531583786010742e-01 5.376783609390258789e-01 5.286947488784790039e-01 5.936988592147827148e-01 5.191544890403747559e-01 5.846134424209594727e-01 5.919401049613952637e-01 5.370053648948669434e-01 5.762575268745422363e-01 4.922237396240234375e-01 5.836874246597290039e-01 5.850196480751037598e-01 6.132041215896606445e-01 6.312224864959716797e-01 3.751923739910125732e-01 4.467993736267089844e+00 6.083605289459228516e-01 4.979991614818572998e-01 5.461142063140869141e-01 5.935130119323730469e-01 5.049754977226257324e-01 5.121068954467773438e-01 5.510390400886535645e-01 2.125973701477050781e+00 6.372124552726745605e-01 5.688801407814025879e-01 6.534437537193298340e-01 6.549828648567199707e-01 5.187767744064331055e-01
2.183907985687255859e+00 5.180096030235290527e-01 3.892132341861724854e-01 5.013141632080078125e-01 5.694441795349121094e-01 5.719179511070251465e-01 5.984247922897338867e-01 4.536984264850616455e-01 5.756471753120422363e-01 4.134298861026763916e-01 4.254671931266784668e-01 5.741535425186157227e-01 5.077855587005615234e-01 5.687860846519470215e-01 6.239771246910095215e-01 4.866547286510467529e-01 4.712201058864593506e-01 4.929412007331848145e-01 6.313514113426208496e-01 1.946461796760559082e+00 2.097522735595703125e+00 4.049875438213348389e-01 5.386291742324829102e-01 5.296092629432678223e-01 5.948436260223388672e-01 5.200523138046264648e-01 5.857138037681579590e-01 4.600805282592773438e+00 5.379921793937683105e-01 5.773454904556274414e-01 2.068941116333007812e+00 5.934736728668212891e-01 5.861215591430664062e-01 6.144663691520690918e-01 6.325055360794067383e-01 3.756536543369293213e-01 5.844679474830627441e-01 6.095563173294067383e-01 4.988219439983367920e-01 2.375388145446777344e+00 5.947185754776000977e-01 5.058053731918334961e-01 5.129897594451904297e-01 5.520444512367248535e-01 2.127340793609619141e+00 6.385291218757629395e-01 5.699293613433837891e-01 6.548342704772949219e-01 6.563702821731567383e-01 5.196497440338134766e-01
5.118077993392944336e-01 5.176287889480590820e-01 1.638216614723205566e+00 5.010275840759277344e-01 5.690600872039794922e-01 5.715129375457763672e-01 5.979604125022888184e-01 4.534806311130523682e-01 5.752345919609069824e-01 4.131906628608703613e-01 4.252218604087829590e-01 2.482240915298461914e+00 5.062807798385620117e-01 5.684033036231994629e-01 6.235409379005432129e-01 4.863343536853790283e-01 4.709809720516204834e-01 4.926357567310333252e-01 6.309031844139099121e-01 4.483883976936340332e-01 2.141607999801635742e+00 1.729931473731994629e+00 5.382762551307678223e-01 5.292652845382690430e-01 5.944352149963378906e-01 5.197139382362365723e-01 5.853416323661804199e-01 5.925976037979125977e-01 5.376089811325073242e-01 5.769385695457458496e-01 4.927070140838623047e-01 5.843729376792907715e-01 5.857160687446594238e-01 6.139826178550720215e-01 6.320235133171081543e-01 3.754798173904418945e-01 5.840426087379455566e-01 6.091195940971374512e-01 4.984951913356781006e-01 5.467396974563598633e-01 5.942966341972351074e-01 5.055201649665832520e-01 5.126377344131469727e-01 5.516686439514160156e-01 4.927948415279388428e-01 6.380336880683898926e-01 5.695466995239257812e-01 6.543095707893371582e-01 6.558502912521362305e-01 5.193347334861755371e-01
5.118117928504943848e-01 1.075335025787353516e+00 3.813678622245788574e-01 5.010375380516052246e-01 5.691171884536743164e-01 5.715472698211669922e-01 5.979940891265869141e-01 4.534488916397094727e-01 5.753310918807983398e-01 4.132016599178314209e-01 4.252564609050750732e-01 5.737849473953247070e-01 5.062375664710998535e-01 5.684310197830200195e-01 6.235457062721252441e-01 2.107505798339843750e+00 4.709685444831848145e-01 4.926644265651702881e-01 6.309116482734680176e-01 4.484332203865051270e-01 4.929208457469940186e-01 4.048030674457550049e-01 5.382862687110900879e-01 5.293249487876892090e-01 5.944406986236572266e-01 5.197197794914245605e-01 5.853554010391235352e-01 5.926426649093627930e-01 5.376113653182983398e-01 5.769596099853515625e-01 5.477120876312255859e-01 6.173120141029357910e-01 5.857393741607666016e-01 6.140008568763732910e-01 6.320625543594360352e-01 3.755060434341430664e-01 5.840808153152465820e-01 6.091438531875610352e-01 3.130687475204467773e+00 2.394373893737792969e+00 5.942790508270263672e-01 5.055379867553710938e-01 5.126724839210510254e-01 5.516842603683471680e-01 4.927814006805419922e-01 6.380864381790161133e-01 5.695977210998535156e-01 6.544178128242492676e-01 6.558946371078491211e-01 5.193369984626770020e-01
5.117701888084411621e-01 5.176030993461608887e-01 1.630077838897705078e+00 5.009898543357849121e-01 5.690217614173889160e-01 2.466834306716918945e+00 5.979196429252624512e-01 4.534140527248382568e-01 5.752002000808715820e-01 4.131527841091156006e-01 4.252004623413085938e-01 5.737404227256774902e-01 5.061820745468139648e-01 5.683627128601074219e-01 2.699421882629394531e+00 4.863119423389434814e-01 4.709081351757049561e-01 4.926306009292602539e-01 6.308410167694091797e-01 4.483413100242614746e-01 4.928890466690063477e-01 4.047728478908538818e-01 5.382428169250488281e-01 5.292261242866516113e-01 5.943889617919921875e-01 5.196709632873535156e-01 5.853018760681152344e-01 5.925619602203369141e-01 5.375698208808898926e-01 5.769019722938537598e-01 4.926862418651580811e-01 5.843531489372253418e-01 5.856709480285644531e-01 6.139270067214965820e-01 6.319865584373474121e-01 3.762118816375732422e-01 5.840052366256713867e-01 2.633283615112304688e+00 4.984854459762573242e-01 5.466970801353454590e-01 5.942315459251403809e-01 5.054712295532226562e-01 5.126218795776367188e-01 5.516373515129089355e-01 4.927593171596527100e-01 6.379926204681396484e-01 2.462565898895263672e+00 6.542594432830810547e-01 6.558083295822143555e-01 5.193085670471191406e-01
5.117169022560119629e-01 5.175384283065795898e-01 3.811806142330169678e-01 5.050150752067565918e-01 5.689554810523986816e-01 5.719722509384155273e-01 5.978588461875915527e-01 1.951184391975402832e+00 2.463823556900024414e+00 4.131199717521667480e-01 4.256735742092132568e-01 2.480926036834716797e+00 5.061177611351013184e-01 5.683010220527648926e-01 6.233799457550048828e-01 4.862629771232604980e-01 4.708679318428039551e-01 4.925908446311950684e-01 6.307561993598937988e-01 4.483107924461364746e-01 4.928123354911804199e-01 4.047505557537078857e-01 5.381903052330017090e-01 5.291764736175537109e-01 5.943030714988708496e-01 5.196285247802734375e-01 5.851984620094299316e-01 5.924878716468811035e-01 5.375003814697265625e-01 5.768373608589172363e-01 4.926507174968719482e-01 5.842782855033874512e-01 5.936669707298278809e-01 2.647924423217773438e+00 6.319003105163574219e-01 3.754452466964721680e-01 2.527698278427124023e+00 6.089934706687927246e-01 4.984235167503356934e-01 5.466259121894836426e-01 5.941281914710998535e-01 5.054290294647216797e-01 5.125785470008850098e-01 5.515681505203247070e-01 4.926981627941131592e-01 6.379124522209167480e-01 5.694516301155090332e-01 6.541884541511535645e-01 6.557174324989318848e-01 5.194520354270935059e-01
5.114424824714660645e-01 5.172613859176635742e-01 3.810127973556518555e-01 5.006836652755737305e-01 5.686115622520446777e-01 5.710648298263549805e-01 5.974808335304260254e-01 4.688960313796997070e-01 5.760132074356079102e-01 4.129434525966644287e-01 4.249767065048217773e-01 5.733194947242736816e-01 5.058404207229614258e-01 5.679669380187988281e-01 6.229782700538635254e-01 4.860175848007202148e-01 4.706875085830688477e-01 4.922940731048583984e-01 6.303439736366271973e-01 4.480957984924316406e-01 4.925579726696014404e-01 4.045610427856445312e-01 5.378786921501159668e-01 5.294483304023742676e-01 5.939474701881408691e-01 5.193500518798828125e-01 5.848377943038940430e-01 5.922139286994934082e-01 5.372154116630554199e-01 7.966564297676086426e-01 4.923855662345886230e-01 5.846778154373168945e-01 5.852459073066711426e-01 6.134622097015380859e-01 6.314870715141296387e-01 3.773919045925140381e-01 5.835882425308227539e-01 6.086112856864929199e-01 4.981829822063446045e-01 5.463213920593261719e-01 5.937457084655761719e-01 5.051472187042236328e-01 5.122821927070617676e-01 5.512527823448181152e-01 4.924328029155731201e-01 6.374878883361816406e-01 9.873092651367187500e+00 6.537298560142517090e-01 6.552718281745910645e-01 2.165322065353393555e+00
5.114489793777465820e-01 5.173035264015197754e-01 3.810282349586486816e-01 5.208629965782165527e-01 5.686388611793518066e-01 5.710898041725158691e-01 5.975089669227600098e-01 4.531773328781127930e-01 5.748243331909179688e-01 4.129737019538879395e-01 4.249905645847320557e-01 5.733616948127746582e-01 5.058822631835937500e-01 5.679931640625000000e-01 6.230071783065795898e-01 4.860310554504394531e-01 4.706521332263946533e-01 4.923156797885894775e-01 6.303677558898925781e-01 4.481162726879119873e-01 4.926119148731231689e-01 4.045805037021636963e-01 5.406306385993957520e-01 5.289156436920166016e-01 5.939779877662658691e-01 5.193567276000976562e-01 5.848646163940429688e-01 5.921536684036254883e-01 5.372382998466491699e-01 5.765152573585510254e-01 4.924048781394958496e-01 8.114200592041015625e+00 5.852729678153991699e-01 6.135177016258239746e-01 6.315174102783203125e-01 3.753457069396972656e-01 5.836169123649597168e-01 6.086532473564147949e-01 4.981811940670013428e-01 5.463536977767944336e-01 5.938149094581604004e-01 5.082874894142150879e-01 5.123339891433715820e-01 5.512657165527343750e-01 4.924478530883789062e-01 6.375179886817932129e-01 5.691365003585815430e-01 6.537638902664184570e-01 6.553046107292175293e-01 6.932670474052429199e-01
5.119861960411071777e-01 5.178405046463012695e-01 3.814429044723510742e-01 5.012496113777160645e-01 5.692947506904602051e-01 5.738542079925537109e-01 5.982434749603271484e-01 1.963454961776733398e+00 5.755137801170349121e-01 4.133162498474121094e-01 4.254386723041534424e-01 5.740347504615783691e-01 5.064679980278015137e-01 5.686829090118408203e-01 6.238036751747131348e-01 2.110349655151367188e+00 4.711582958698272705e-01 4.928499162197113037e-01 6.311809420585632324e-01 4.485301971435546875e-01 5.091401338577270508e-01 4.197769463062286377e-01 5.572370290756225586e-01 5.297997593879699707e-01 5.946717262268066406e-01 5.198995471000671387e-01 5.855931043624877930e-01 5.928803086280822754e-01 5.378341078758239746e-01 5.771878957748413086e-01 4.981538057327270508e-01 1.552992820739746094e+00 5.860123038291931152e-01 6.142786741256713867e-01 6.323475241661071777e-01 1.600482583045959473e+00 5.843364596366882324e-01 6.093897223472595215e-01 1.301046252250671387e+00 5.484626293182373047e-01 5.945273637771606445e-01 2.138691902160644531e+00 5.128960013389587402e-01 5.519198179244995117e-01 4.929946064949035645e-01 6.383605599403381348e-01 5.698068737983703613e-01 6.546294689178466797e-01 6.561747789382934570e-01 5.195271968841552734e-01
